rooms_count,utm_easting,utm_northing,city_type,building_age,price_per_m2,location_latitude,location_longitude
0.0,585407.8712468197,4177638.279391411,0,23,4500000.0,37.74205399,45.96938705
0.0,744811.7766264377,4321525.4894553125,0,18,22222.222222222223,39.00851822,47.8272934
0.0,539723.0342120081,4095335.7993225367,0,3,1152000.0,37.00333786,45.44646454
0.0,482908.96593408886,3837054.467796053,1,12,1384615.3846153845,34.67532349,50.81343842
0.0,499569.5183123544,3955038.7041526223,0,34,49407114.62450593,35.73934555,50.99523926
5.0,502614.68345184944,4162612.4952244936,0,16,3928571.4285714286,37.61060333,45.02962494
3.0,648014.4812365817,3279041.514829947,1,19,60000000.0,29.63250351,52.528965
2.0,532884.3121284277,3950168.911719384,1,26,52702702.7027027,35.69488907,51.36346817
0.0,484286.3450780955,3963784.385551038,0,13,76000000.0,35.81807327,50.8260498
0.0,488074.02758785087,3960607.385932974,1,2,65000000.0,35.78948212,50.86802673
0.0,533879.6943459407,3959829.824233679,1,0,288372093.0232558,35.78195953,51.37487793
0.0,678116.8683671214,4005306.187297464,0,16,100000000.0,36.17617035,52.98056793
0.0,518790.1330312718,3952451.943599408,1,14,142450.1423076923,35.7158432,51.20774078
4.0,570406.4649478742,3953808.420982424,0,0,12897196.261682242,35.72573471,51.77849197
3.0,515681.67341287335,3211288.650734008,0,22,1000000.0,29.02971649,51.16104889
0.0,477478.98751851945,3389727.572976338,0,6,76190.47619047618,30.63998222,50.76497269
0.0,684134.4334857797,3795932.554116592,1,0,900000.0,34.2882843,47.00055695
1.0,518566.215393684,4118260.686779462,0,0,900000.0,37.21064377,57.20924377
0.0,599450.0856675146,4199339.255435826,0,2,120000000.0,37.93619156,46.13172531
0.0,559671.3079349226,3918877.029470262,0,5,2761194.029850746,35.41150284,51.65722275
1.0,651071.5643175226,3262420.94155776,1,1,10000000.0,29.48218727,52.55823135
0.0,254603.78214389613,3528429.860101701,0,23,17142857.14285714,31.86521721,54.40616989
1.0,618776.7312615254,4210113.617155761,1,17,58441558.44155844,38.03095245,46.35338974
0.0,563375.3225626192,3614694.2145571047,1,34,826086956.5217391,32.66809082,51.67589569
1.0,494839.2253549252,3966582.5456733936,1,4,70731707.31707317,35.84341431,50.94285202
0.0,567096.0082659035,3617268.744071061,1,16,44943820.2247191,32.69109344,51.71575928
1.0,612217.0049226031,4054219.467046016,0,4,32558139.534883723,36.62691498,52.25506973
2.0,491728.4014230066,3837746.662737315,1,1,18400000.0,34.68167496,50.9097023
0.0,562759.699220111,3927903.729775625,0,4,21818181.818181816,35.49269867,51.69193268
2.0,562754.7482682177,3612302.991761909,1,34,63909774.43609022,32.64655685,51.66911697
0.0,544800.1125918715,3942382.703961672,1,34,300000000.0,35.62421799,51.49473572
1.0,557530.093619425,3930570.484469524,0,28,20000000.0,35.51705933,51.63446808
5.0,534287.8333710358,3610591.203630162,0,34,150033333.33333334,32.63236618,51.36553574
3.0,537996.9824074407,3951183.1587339127,1,32,43689320.38834952,35.70384979,51.42002487
0.0,494247.7073662722,3966532.9851258327,1,6,136666666.66666666,35.84296417,50.93630219
0.0,621362.0351645665,3895707.514596696,0,0,500000.0,35.19703293,52.3331337
1.0,488373.4042170174,3576379.6724017723,0,5,160000000.0,32.32421112,50.87647247
0.0,555110.9314010574,3885817.790353669,0,34,60000.0,35.11368561,51.60477829
0.0,660897.5850799857,4006689.981498354,0,22,37735849.056603774,36.19165421,58.78947067
0.0,729266.7860144774,3907393.588087472,1,2,30000000.0,35.28346634,59.5209198
2.0,501562.5887522301,3960777.6119289706,1,31,130000000.0,35.7910881,51.01729202
0.0,621271.5675194758,4209774.779823838,1,8,135000000.0,38.02756882,46.38175201
1.0,665620.9354171532,4031389.259740664,0,34,25000000.0,36.41341782,52.84722137
3.0,296218.4584704613,3740063.847951425,0,13,3000000.0,33.78111649,48.79916382
0.0,467158.8527533823,3976074.7991180206,0,4,5820895.52238806,35.92845917,50.63594437
0.0,444440.30495580734,3431952.522354106,0,34,53333.333333333336,31.01989746,56.41790009
0.0,411634.3276515488,4016895.0911113448,0,0,190000000.0,36.29298782,50.0159111
2.0,361108.831214529,3459306.372287241,0,23,2030303.0303030305,31.25974464,49.54122925
0.0,563589.3004950444,4005428.4941049633,0,0,13333333.333333334,36.19157028,57.70725632
2.0,537681.7673722532,3954060.990850958,1,18,1388888.8875,35.72980881,51.41667557
0.0,381534.2580436871,3771541.897672808,0,34,338461538.46153843,34.07794189,49.71604538
1.0,379411.9578877125,3790779.9488548175,0,7,7500000.0,34.25115585,49.69037247
0.0,527994.6929577083,3937017.448347716,0,13,180000000.0,35.57646179,51.30896759
0.0,535075.4553501087,3950813.625217211,1,23,78750000.0,35.70062637,51.38771439
2.0,706784.2969122098,3638163.497720024,0,4,42857142.85714286,32.86209488,59.20993042
0.0,647976.9308099705,3262112.2922655423,1,0,1400000.0,29.47977257,52.52627945
0.0,732045.9906464485,4026538.970032121,1,0,250000000.0,36.35598373,59.58604813
0.0,374038.4659668867,3986704.433658512,0,4,150000.0,36.01670074,49.60215759
5.0,534009.4644609671,3959434.301416392,1,10,159574468.08510637,35.77838898,51.376297
0.0,253412.66661495483,3577334.919855789,0,8,97560975.6097561,32.30570602,48.38104248
0.0,458816.92045157554,3982859.4018932474,0,5,1600000.0,35.98931122,50.54312134
0.0,420658.4073410404,4009969.945387604,0,13,28409090.90909091,36.23134613,50.11709976
0.0,798036.6870607971,2940905.560003384,0,8,160869565.2173913,26.5574913,53.99149704
1.0,261426.94361228636,4238715.435108191,0,8,25865384.615384616,38.2648201,48.27309036
1.0,570825.648291173,3596331.0983194625,1,1,11000000.0,32.5019989,51.75395966
1.0,607431.8200057738,3931005.385530157,0,0,9999999.99,35.51683044,46.18478394
3.0,735585.8237256072,4024914.751662029,1,16,75203252.03252032,36.34049606,59.62496948
0.0,524949.6831814008,3931410.657135703,0,13,166666666.66666666,35.52598953,51.27518845
2.0,484231.4112898645,3963704.095589522,0,13,50000000.0,35.81734848,50.82544327
2.0,538078.0032557244,3959396.27784012,1,11,209333333.3333333,35.77789688,51.42131042
0.0,377566.2919989592,4125405.805964231,0,0,40000000.0,37.2671814,49.6191597
0.0,631183.0247441705,3722770.948661216,0,34,52272727.27272727,33.63668823,46.41448212
0.0,707903.2517995709,3638608.082921404,0,0,110576923.07692309,32.8658905,59.22198105
0.0,648202.4282783756,3276585.894668437,1,5,350877192.98245615,29.61032677,52.53057098
1.0,271733.3849738678,4080230.641425952,0,8,3000000.0,36.84043884,54.44009781
5.0,579986.7452451742,3917450.068844246,1,5,10277777.777777778,35.39721298,51.88081741
1.0,613384.0380560404,4213508.458282657,1,16,50000000.0,38.06223297,46.29249573
1.0,640921.5724058729,3775675.6827699537,0,5,47272727.27272727,34.11242676,46.52793503
1.0,499010.6590681676,3960673.872126623,1,34,230769230.7692308,35.7901535,50.98905182
1.0,555369.1353964237,3930017.396321103,1,12,38461538.461538464,35.51219559,51.61059952
1.0,503823.4358692109,3946675.555397595,0,14,7500000.0,35.6639328,51.04224396
0.0,613458.6825335717,4215671.606516204,1,34,858895.7055214724,38.08171463,46.29368973
2.0,565395.5321426765,3610244.364137068,1,13,190000000.0,32.62783432,51.6971283
0.0,527065.9806827687,3933471.707740517,0,6,2488479.2626728117,35.54451752,51.29859924
0.0,643222.6584128749,3775230.134457689,0,3,40000000.0,34.10809708,46.55280304
0.0,519503.3542297386,3956208.8268879983,1,0,176190476.19047618,35.74970245,51.21571732
0.0,599460.1839707603,4222485.618610317,1,0,9000000.0,38.14476395,46.13505554
2.0,439437.4909879484,3917542.6403324986,0,8,714285.7142857143,35.39941788,50.33306122
0.0,731829.2276214,4019569.4181889542,1,13,186666666.66666663,36.2932663,59.58156204
0.0,529671.7835937308,3954405.026236376,1,8,882352941.1764706,35.73318481,51.32811737
0.0,498982.0361564929,3954570.818307378,0,14,255555555.55555555,35.7351265,50.98874283
0.0,529686.4806387455,4282052.310541399,1,23,240000000.0,38.68658066,45.34133148
0.0,500895.04046668287,3955753.756958863,0,14,105000000.0,35.74579239,51.00989914
0.0,732819.9213703016,4025659.648510719,1,11,24651162.790697675,36.3478775,59.59440231
1.0,542881.8192228791,3961538.413322895,1,0,338078291.8149466,35.79701233,51.47457504
5.0,270648.1574668285,4082511.628531797,0,0,520000.0,36.86071777,54.42724991
0.0,565914.8020421865,3614245.088928044,1,2,66000.0,32.66389084,51.70294571
1.0,552578.9427425585,4008186.00718022,0,9,2888888.888888889,36.21709061,57.58498764
1.0,600529.7973320668,3912007.584375533,0,5,200000.0,35.34628677,46.10633469
0.0,501932.1724834431,3936730.052425719,1,1,3505000.0,35.57426453,51.02132416
1.0,607373.2802672879,4039425.8600633214,0,6,55555555.55555555,36.49413681,46.19884491
0.0,533939.9186193454,3610516.431122013,0,9,56250000.0,32.63170242,51.36182404
2.0,543370.3732315094,3956374.263422131,1,7,100000000.0,35.75043106,51.479702
1.0,503499.7613344552,3959339.235336051,1,3,16016.014414414414,35.77811432,51.03872299
0.0,532794.4902898136,3947947.347082102,1,0,200000000.0,35.67486191,51.3623848
1.0,612041.0042105815,4217070.664169309,1,23,26666666.666666668,38.09449768,46.27774811
3.0,566476.717730388,3626062.423435921,1,11,27500000.0,32.77045059,51.70978165
0.0,617431.8415439144,4214069.154813442,1,3,1400000.0,38.06676865,46.33871841
0.0,506463.36033684417,4065075.379706866,0,32,4928664.072632944,36.73136902,51.0723877
5.0,537660.241585041,3952873.688081281,1,34,86956521.73913044,35.71910477,51.41638184
0.0,566924.983979822,3618077.887080926,1,1,75438596.49122807,32.6984024,51.71399307
0.0,557104.2683295847,3393048.103053482,0,4,109375000.0,30.66879082,51.59610748
2.0,489627.96756460366,3834996.2379919393,1,8,45000000.0,34.65685272,50.88680649
0.0,533958.3487239993,3589782.936311438,1,24,28947368.42105263,32.44466782,51.3612709
3.0,537039.2325306969,3953770.578495032,1,34,66923076.92307692,35.72721481,51.40955734
0.0,403754.8048251937,3978648.09066666,0,13,35000.0,35.9474678,49.93284988
0.0,277150.7635891611,3472109.2887326474,1,0,266666.6666666667,31.36213875,48.65707016
0.0,488551.4679014493,3830279.667760983,1,18,153333333.33333334,34.6143074,50.87512207
1.0,563243.8682174755,4033081.615528233,0,16,17142.85714285714,36.44087982,57.70565796
1.0,649590.5595397425,3267779.7158240303,1,9,26666666.666666668,29.53071213,52.54369354
0.0,527498.398281946,3957100.3239037786,1,0,160000000.0,35.75754929,51.30417633
0.0,530352.841154092,3953169.3583583743,1,18,134705882.3529412,35.72202301,51.33560181
1.0,543385.7486743897,3957601.761813097,1,9,130000000.0,35.7614975,51.47993851
0.0,523094.9198572128,3933521.481784312,0,2,214883720.93023252,35.54506683,51.25479126
0.0,541548.7969890203,3960083.768301812,1,0,251111111.1111111,35.78395462,51.45974731
0.0,460059.8861966613,3744901.3504450186,1,11,15873.015857142856,33.84362411,50.56829453
5.0,540961.4144746863,3957008.4599049366,1,1,250000000.0,35.75625229,51.45309067
1.0,531350.8792232806,3935252.083913354,1,1,118421052.63157897,35.56044388,51.34593964
0.0,502329.7493965938,3945665.565538639,0,7,169767441.8604651,35.65483093,51.02573776
2.0,571635.5589264585,3596583.4099443364,1,3,15000000.0,32.50422287,51.76259995
0.0,376506.73949672777,3403713.9931179085,0,11,51562500.0,30.75998497,49.70969009
2.0,630340.0444071407,3722956.183299773,0,10,24761904.76190476,33.63846207,46.40542221
1.0,528149.2437703715,3938973.422634053,0,1,55000000.0,35.59409332,51.31074142
0.0,540116.52711237,3614243.435451992,0,8,25000000.0,32.66511536,51.42782974
5.0,536379.1706315575,3951432.780734623,1,0,133333.33333333334,35.7061615,51.40215302
1.0,526094.915744921,3957999.3862359263,1,3,180833333.3333333,35.76569366,51.28868103
4.0,614403.8751711807,4214300.003636451,1,23,39473684.21052632,38.06923676,46.304245
1.0,504353.60945434414,3351169.516084487,0,13,135135135.13513514,30.29224014,57.04527283
2.0,656734.8650692776,4010244.969043107,0,10,45454545.45454545,36.22437286,58.74390411
1.0,511769.7492861036,3951561.109151056,0,13,110263157.89473684,35.70792007,51.13011169
3.0,614095.0019008777,4011226.414880527,0,32,90476190.47619048,36.23919296,46.26974106
1.0,684067.3032590025,3803796.013944257,1,0,133333.33333333334,34.35916901,47.00151062
0.0,529482.6413888298,4147690.4855912137,0,2,274418604.6511628,37.47563553,57.33344269
0.0,282648.55670406274,3462506.1966146105,1,13,29800000.0,31.2766037,48.71692276
2.0,535469.0111760005,3950868.075170887,1,18,83636363.63636364,35.70110321,51.39206696
2.0,374892.706258508,4128684.121696548,0,1,65979381.443298966,37.29636765,49.58846283
3.0,539415.378747871,3954206.0290596928,1,23,159000000.0,35.73104858,51.43585205
0.0,244192.91134553257,3532641.314543556,0,6,58333333.333333336,31.90087891,54.29512024
0.0,614329.0578883635,4214527.569205874,1,0,47777777.777777776,38.07129669,46.30342865
0.0,643483.6458328159,3275302.015340463,1,17,81818181.81818181,29.59929657,52.48168182
1.0,390403.5583731842,4126291.995381372,0,3,50000000.0,37.27676773,49.76377869
1.0,279077.876346592,3470276.8708449034,1,12,65573770.49180328,31.34598732,48.67772293
0.0,549662.604486922,3918783.504717421,0,13,12000000.0,35.41120911,51.54698563
0.0,552740.2470737376,3923520.597995939,0,0,3000000.0,35.45376205,51.5811882
2.0,540000.2067362103,3958087.2095149234,1,8,153846153.84615386,35.76601791,51.44251251
0.0,537621.7920328208,3950710.233043659,1,18,483870967.7419355,35.69960022,51.41585541
0.0,537116.5641902436,3957054.9911346766,1,0,270000000.0,35.75682449,51.41056442
0.0,364241.2539911961,4115817.247282641,0,8,122661.76019625882,37.17893219,49.47066879
2.0,426436.32462914055,4012531.0156295034,0,3,43500000.0,36.25489044,50.18114853
0.0,472066.15174022,3818463.700921393,1,0,332333.3333333333,34.50743484,50.69569397
0.0,371932.8112864792,3983640.618693361,0,8,57692.307692307695,35.98881149,49.5792923
0.0,492711.86917779234,3957203.2467440735,0,15,258000000.0,35.75883484,50.91938019
2.0,542277.9228516137,3959802.04653556,1,0,189215686.27450985,35.78138351,51.46780014
0.0,505340.90068916936,3349391.368588715,0,3,2916666.6666666665,30.2761898,57.05553055
0.0,513107.0552048828,3956834.2378067328,1,0,435729.8474509804,35.75544739,51.14498138
1.0,639379.6877117791,3288083.930196238,1,0,138888.8875,29.71508408,52.44095612
0.0,541178.6082044218,3941978.941980725,1,23,500000000.0,35.62073517,51.45472336
2.0,539622.9640528172,3954227.262938396,1,28,152112676.05633804,35.73123169,51.4381485
2.0,545496.0241431432,3954017.227698493,1,10,103448275.86206897,35.72908401,51.50307846
1.0,248467.73198734672,4237102.659631026,0,1,1500000.0,38.24676895,48.12570572
0.0,486401.9282146705,3966307.180976321,0,0,23214285.714285716,35.84085083,50.84942627
1.0,539362.3459438989,3960707.164162596,1,10,272727272.72727275,35.78966522,51.43558502
0.0,490831.7829203341,3959923.769130352,1,1,60000000.0,35.78334808,50.89855194
0.0,275942.98589286755,3853117.118595151,0,1,45652173.91304348,34.79566574,48.55096054
1.0,668325.8140711971,4038086.1828201273,0,0,50000000.0,36.47328949,52.87882996
1.0,421555.0722062181,4115657.897298616,0,34,198275862.06896552,37.18407059,50.11623383
5.0,513896.52050451306,4147773.462993933,0,23,2500000.0,37.47674942,45.15716934
0.0,690773.9041901715,3801505.3753317054,1,6,110000000.0,34.33731079,47.07388687
0.0,483523.3192508143,3949451.047035996,0,0,7012987.012987013,35.68882751,50.8178978
5.0,584347.8986081146,3615970.1983659775,1,7,4000000.0,32.67819595,51.89966202
2.0,501262.2555455269,3966219.382481888,1,3,500000000.0,35.84015274,51.01397705
5.0,374613.7034050184,4129227.18700851,0,28,11486486.486486487,37.30122375,49.58522415
5.0,257388.786146463,4069511.80504322,0,15,4409171.075837743,36.74034882,48.28280258
5.0,711383.5739847664,3983188.671533499,0,16,3564356.4356435644,35.97024155,59.3442955
3.0,247900.9922929892,3531698.820615628,0,23,41269841.26984127,31.89321327,54.33453751
1.0,720387.4723221867,4034769.1070247167,1,5,40000000.0,36.4328537,59.45856476
0.0,583695.2687816144,3608286.905395929,1,2,714285.7142857143,32.60894394,51.89201355
0.0,735132.9600631241,4135135.53528022,0,34,407407.4074074074,37.33315659,47.65402603
2.0,539240.2013760479,3953877.351066324,1,30,105000000.0,35.72809219,51.43389893
3.0,532510.5445266423,3958731.406978248,1,0,170000000.0,35.77210236,51.35968399
2.0,540255.7869772217,3949709.308645247,1,16,96500000.0,35.69047165,51.44491959
0.0,539383.851751998,3958196.147396036,1,1,550000000.0,35.76702499,51.43569946
0.0,541890.1834158739,3936771.8922650274,0,0,2700000.0,35.57375717,51.46231079
3.0,537834.8183771996,3933201.126346232,1,19,163314285.7142857,35.54172516,51.41738892
0.0,739619.8290433978,4022129.626734998,1,1,103603603.6036036,36.31441879,59.66901779
0.0,502699.11878894747,3951689.53008146,0,8,110937500.0,35.70914459,51.02983856
2.0,555827.573617283,3933715.574477253,1,19,48437500.0,35.54551315,51.61590958
0.0,285580.9230826094,3464679.5150836096,1,13,154838709.67741936,31.29674149,48.74723816
0.0,750878.4746500405,3614061.550101994,0,34,150000.0,32.63570786,59.674263
1.0,267591.9437126494,4060650.046886854,0,8,200000.0,36.66309738,48.3996582
0.0,535039.1758211869,3942673.6215768913,1,3,330578512.39669424,35.62723541,51.38695908
1.0,271707.3979793171,3011562.1193586886,0,34,669343373.4939759,27.20789528,60.69512558
5.0,730975.0954206007,4025121.090977049,1,34,74074074.07407407,36.34347153,59.57370377
0.0,530258.1600732817,3957559.488389625,1,24,400000000.0,35.76160812,51.33472061
1.0,690354.5639271851,3800097.9264561655,1,23,138888888.8888889,34.32470322,47.06901932
0.0,495751.04248868464,3963626.3261153554,1,13,203947368.42105263,35.81676483,50.95296478
0.0,465005.0277787504,3966718.034233668,0,3,1066666.6666666667,35.84402466,50.61248016
0.0,561522.9570919354,4007727.8854287034,0,8,90000000.0,36.21243286,57.68445587
1.0,692462.7348701267,3801489.654570364,1,18,23500000.0,34.33685684,47.09223175
0.0,329805.2347355359,3381113.088964824,0,0,1704545.4545454546,30.55036926,49.22563171
1.0,620728.5623755576,4033159.618078126,0,8,43113207.54716981,36.43606949,52.34694672
0.0,515660.6626925868,3934555.430435795,0,8,100000000.0,35.55453491,51.17279434
2.0,543099.8670764866,3953697.671057296,1,3,109782608.69565216,35.72631073,51.47656631
1.0,527507.3924438964,3957424.8651041216,1,3,190533333.3333333,35.76047516,51.30428696
0.0,482875.2384605778,3951305.8150048377,0,0,10285714.285714284,35.7055397,50.81069565
0.0,588324.1384638648,3596893.041689156,1,2,520000.0,32.5058136,51.94026947
0.0,260347.7328530601,4003245.5489287656,0,2,76923.07692307692,36.14434433,54.33639908
1.0,539591.0034002173,3958910.84404466,1,0,269491525.4237288,35.77346039,51.43802643
2.0,283533.67609771003,3470892.5484391195,1,12,38571428.571428575,31.35237694,48.72439575
0.0,486114.6698364586,3960854.366357975,0,13,25000000.0,35.7916832,50.84634018
0.0,608165.9517136238,4212714.885039784,1,23,133333333.33333331,38.05572128,46.23290634
2.0,254603.5793040164,3586209.429634273,0,0,10000000.0,32.38594437,48.39138412
0.0,495442.839957298,3966053.76821101,1,20,25000000.0,35.83864975,50.94953918
0.0,249654.3498458368,3530579.0293758977,0,0,125714285.71428572,31.88350868,54.35334778
2.0,273401.0230255582,4076134.967073927,0,0,100000000.0,36.80395508,54.4600029
2.0,539418.771651388,3960499.672312658,1,8,196202531.6455696,35.78779221,51.43619919
0.0,762819.7811587469,3750439.0126835178,0,0,134375000.0,33.86156464,53.84093094
2.0,766275.6925813516,3300048.8576622964,1,0,50000.0,29.80218124,53.75484085
0.0,395228.49647148594,3962685.2047226457,0,34,2500000.0,35.80269623,49.8404274
1.0,546778.4560618395,3954851.911597063,1,29,214285714.2857143,35.73654938,51.51730728
1.0,538540.6386253007,3950359.194733243,1,8,1333333.3333333333,35.69639969,51.42599487
0.0,524904.6648559464,3450254.300120707,0,6,230769.2307692308,31.18608284,51.26138306
0.0,256604.7293766364,3868377.6652680766,0,34,600000.0,34.92869568,48.33534622
1.0,674177.7916436325,3808137.663788986,1,5,1750000.0,34.40001297,46.89490891
0.0,722894.5263381203,4028092.011083672,1,0,130555555.55555557,36.37213516,59.48459244
3.0,267408.0498284241,4080793.322791754,0,0,122222222.22222222,36.8444519,54.39146423
0.0,436174.7266147828,3732692.739285717,0,0,200000.0,33.73234558,50.3110199
0.0,479887.706698374,3954447.591460743,0,0,2477477.4774774774,35.73381042,50.77759171
1.0,501083.3898349514,3955515.156437133,1,16,70967741.93548387,35.7436409,51.01198196
3.0,486117.3832558157,3850913.094028159,1,28,6400000.0,34.80034637,50.84823227
0.0,627282.8240978834,4031950.819081747,0,0,750000.0,36.42432785,52.41985321
3.0,536998.4687952525,3953618.09355808,1,23,118181818.1818182,35.72584152,51.40909958
0.0,542742.4238124721,3947461.157895181,1,3,1500000.0,35.67009735,51.47228241
1.0,262849.6615143983,4234124.730987206,0,2,106741573.03370789,38.22386932,48.29087067
1.0,537396.5048694068,3944042.598309847,1,34,417910447.76119405,35.63949203,51.41305542
0.0,578648.4124417175,3620378.153846882,1,8,4666666.666666667,32.71837616,51.83924866
2.0,535197.5665849166,3952830.579283871,1,34,110000000.0,35.71880722,51.38915253
5.0,693154.3274046467,3045538.0024719653,0,9,1515534.2258145995,27.51984024,52.95567703
0.0,450273.6949378167,4350322.024533099,0,10,30000000.0,39.30085373,44.42329025
1.0,261159.08369730395,4005262.82510626,0,2,550000.0,36.1627121,54.34479523
0.0,561917.641173472,3619294.279512493,1,6,175000000.0,32.70966721,51.66065598
0.0,565362.5320116545,3628518.490859938,1,0,52500000.0,32.7926712,51.69805908
1.0,735668.5150057025,4018382.532169345,1,24,50000000.0,36.28164673,59.62391663
5.0,689326.2428403095,3801334.1249701055,1,2,104477611.94029851,34.33603287,47.05812073
0.0,354181.26483241824,4128039.286067342,0,8,20769230.769230768,37.28754044,49.35499191
0.0,501867.32568272646,3947621.364994312,0,19,144500000.0,35.67246628,51.0206337
3.0,273441.2968226397,3723953.097957728,0,18,2333333.333333333,33.63130951,48.55747223
5.0,640381.3227458595,3299929.738676313,0,9,53598774.885145485,29.8218441,52.45285034
1.0,547666.4679275689,3955672.3852717737,1,10,129824561.40350875,35.74390411,51.5271759
0.0,537449.5639898923,3953658.487900848,1,14,100000000.0,35.72618866,51.4140892
1.0,534575.5868996007,3951028.290080661,1,21,73770491.80327868,35.7025795,51.38219833
0.0,471316.8441052888,4005656.438759195,0,3,52083333.333333336,36.19528961,50.68096161
1.0,495164.1249647158,3968555.678130254,1,5,94117647.05882353,35.86120605,50.94643784
0.0,630038.4530507874,3219253.1029541804,0,0,3625000.0,29.09504318,58.33625793
0.0,262776.75500822754,4238251.565801932,0,12,41071428.571428575,38.26100159,48.28865814
0.0,755160.1149293839,3895211.826321376,0,18,209090909.0909091,35.1674881,47.80156708
1.0,495324.05839368165,3967495.314267448,1,13,37400000.0,35.85164642,50.94821548
0.0,243165.02879552048,3537930.1619400145,0,0,2238095.238095238,31.94830894,54.2828598
0.0,480076.39472961536,3954905.3726898488,0,13,3666666.6666666665,35.73794174,50.7796669
0.0,409139.1006876535,4114543.516100981,0,0,220000.0,37.17290115,49.97650909
0.0,535835.8123165494,3957031.1051414735,1,30,1000000000.0,35.75665665,51.39639664
1.0,501121.947996116,3947903.8591772015,0,7,47058823.52941176,35.6750145,51.01239777
1.0,562425.799683088,3612838.857407181,1,28,160000000.0,32.65140915,51.6656456
2.0,735083.0847184561,4017774.9505145326,1,34,513888888.8888889,36.2763176,59.61722183
5.0,537037.062162602,3953629.2548379446,1,9,130000000.0,35.7259407,51.40952682
2.0,589243.5935177109,4208667.90733624,1,6,3984447.8005205486,38.02131653,46.01675415
0.0,562603.6886887657,3613168.146245574,1,34,391891891.8918919,32.65436935,51.66756439
5.0,433215.8630645401,3915186.092696021,0,5,650000.0,35.37777328,50.2647438
0.0,494875.4665384025,3963730.8714505,1,7,300000000.0,35.81770325,50.94327164
1.0,532889.0151040878,3950762.9509921386,1,8,370370.37,35.7002449,51.36354446
2.0,565389.946504374,3614147.318837488,1,0,160000000.0,32.66304016,51.69734192
0.0,727817.3861914567,4027746.985531119,1,4,78947368.42105263,36.36787415,59.53931808
0.0,628791.7283645142,3721780.29595359,0,2,28000000.0,33.62804794,46.38856125
2.0,304660.66924800526,4250440.757485244,0,2,70000000.0,38.38085556,48.7636261
1.0,534654.0543920541,3950641.46460533,1,34,105882352.94117647,35.69908905,51.38304901
0.0,537952.6109865195,3958324.870728244,1,3,230000000.0,35.76824188,51.41987228
0.0,382255.7777581226,4111290.015469896,0,24,226683.9378238342,37.14057922,49.674263
1.0,575139.7969715056,3621031.894697248,1,6,1719298.245614035,32.72451782,51.80186462
0.0,664085.7031939875,3273016.7471597963,1,1,29729729.72972973,29.57613564,52.69401169
2.0,263666.9451453455,4236357.245159892,0,10,111111111.1111111,38.24418259,48.29945374
0.0,605238.1826712177,4211453.102434313,1,13,27441860.46511628,38.04469681,46.19935608
1.0,368748.9084277068,4133517.413372424,0,8,450000.0,37.33907318,49.51831055
1.0,532883.6443402283,3959189.729838887,1,13,175000000.0,35.77622223,51.36383057
1.0,391791.32643462816,3521741.874495974,0,8,100000000.0,31.82620811,49.85657883
1.0,528547.3295676648,3946304.649828994,1,26,475609756.097561,35.66018295,51.31539536
1.0,501917.725841448,3949234.167911035,0,11,62962962.96296296,35.6870079,51.02119446
0.0,527935.8254258927,3956289.77275332,1,17,493333333.3333333,35.75022888,51.30898666
0.0,428899.1144752657,4114470.2248504753,0,3,470000.0,37.17395401,50.19907761
5.0,539131.3883750633,3953361.1142090103,1,34,103603603.6036036,35.72344208,51.43267059
0.0,711557.0629789972,3800485.768511395,1,4,1833333.3333333333,34.32408905,47.29941559
1.0,658900.0802036438,4009066.29480219,0,6,47000000.0,36.21339798,58.76774597
2.0,316391.82041370403,4028052.618975342,0,8,12500000.0,36.38008499,54.95306015
2.0,246647.82797156784,4213100.768442472,0,34,50000000.0,38.0302124,48.11346436
0.0,462748.4888295344,3976640.276367514,0,2,85526315.78947368,35.9333992,50.5870285
1.0,273507.50896126137,4063154.2267249417,0,4,70000000.0,36.68707657,48.46504593
5.0,464214.6481850543,3980089.7542525567,0,0,1327160.4938271604,35.96455383,50.60312653
0.0,490584.4951004417,3196119.819352729,0,3,116666666.66666669,28.89286423,50.90343094
2.0,687397.5865263509,4046774.910832771,0,3,851464.2945170181,36.54802704,59.09369278
0.0,611274.3281499025,4213849.4001218965,1,34,190625000.0,38.06556702,46.2685051
2.0,483568.46791072027,3980190.554609739,0,17,7500000.0,35.96598053,50.81776428
0.0,496661.748597872,3549542.7987590604,0,34,7500000.0,32.08215714,50.96462631
0.0,259708.5054713784,3499376.0657885293,0,0,3333333.333333333,31.60443497,54.46722031
0.0,505849.1181186549,4151735.769479721,0,8,200000000.0,37.51255035,45.066185
0.0,527460.4128589977,3936765.323863715,0,18,73333333.33333333,35.57420349,51.30306244
0.0,340541.83411595563,4102763.1614311016,0,16,200000.0,37.05757141,55.20658112
0.0,581485.0891633058,3615828.341883111,1,3,3214285.714285714,32.67713165,51.86911774
1.0,613011.107044894,4218022.244379509,1,13,46666666.66666666,38.10295105,46.2889595
0.0,542596.7349675879,3962544.45172477,1,3,369230769.2307692,35.80609512,51.47147369
0.0,659857.3089385448,3271419.189604272,1,18,90000000.0,29.56227303,52.65013885
0.0,375319.0536317612,4126697.874539492,0,18,490000000.0,37.27852631,49.59360504
5.0,522188.97390749294,3951689.3430841286,1,1,30000000.0,35.70889664,51.24529648
0.0,726939.1680213255,4027352.4858309054,1,0,230769.2307692308,36.36452866,59.52942276
